timestamp	state
0	1
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	1
40	1
41	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	1
50	1
51	1
52	1
53	1
54	1
55	1
56	1
57	1
58	1
59	1
60	1
61	1
62	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	1
71	1
72	1
73	1
74	1
75	1
76	1
77	1
78	1
79	1
80	2
81	2
82	1
83	1
84	1
85	1
86	1
87	1
88	1
89	1
90	1
91	1
92	1
93	1
94	1
95	1
96	1
97	1
98	1
99	1
100	1
101	1
102	1
103	1
104	1
105	1
106	1
107	1
108	1
109	1
110	1
111	1
112	1
113	1
114	1
115	1
116	1
117	1
118	1
119	1
120	1
121	1
122	1
123	1
124	1
125	1
126	1
127	1
128	1
129	1
130	1
131	2
132	2
133	1
134	1
135	1
136	1
137	1
138	1
139	1
140	2
141	2
142	2
143	2
144	2
145	1
146	1
147	1
148	1
149	1
150	1
151	1
152	1
153	1
154	1
155	1
156	1
157	1
158	1
159	1
160	1
161	1
162	1
163	1
164	1
165	1
166	1
167	1
168	1
169	1
170	1
171	1
172	1
173	1
174	1
175	1
176	1
177	1
178	1
179	1
180	1
181	1
182	1
183	1
184	1
185	1
186	1
187	1
188	1
189	1
190	1
191	1
192	1
193	1
194	1
195	1
196	1
197	1
198	1
199	1
200	1
201	1
202	1
203	1
204	1
205	1
206	1
207	1
208	1
209	1
210	1
211	1
212	1
213	1
214	1
215	1
216	1
217	1
218	1
219	2
220	2
221	2
222	1
223	1
224	1
225	1
226	1
227	1
228	1
229	1
230	1
231	1
232	1
233	2
234	2
235	3
236	3
237	3
238	3
239	3
240	3
241	3
242	3
243	3
244	1
245	1
246	1
247	1
248	1
249	1
250	1
251	1
252	1
253	1
254	1
255	3
256	3
257	3
258	3
259	3
260	3
261	3
262	3
263	3
264	1
265	1
266	1
267	1
268	1
269	1
270	1
271	1
272	1
273	1
274	1
275	1
276	1
277	1
278	1
279	1
280	1
281	1
282	1
283	1
284	1
285	1
286	1
287	1
288	1
289	1
290	1
291	1
292	1
293	1
294	1
295	1
296	1
297	2
298	2
299	2
300	2
301	3
302	3
303	3
304	3
305	3
306	1
307	1
308	1
309	1
310	1
311	1
312	1
313	1
314	1
315	1
316	1
317	1
318	1
319	1
320	1
321	1
322	1
323	1
324	1
325	1
326	1
327	1
328	1
329	1
330	1
331	1
332	1
333	3
334	3
335	3
336	3
337	3
338	3
339	3
340	3
341	3
342	3
343	3
344	3
345	3
346	3
347	3
348	3
349	3
350	3
351	3
352	3
353	3
354	3
355	3
356	3
357	3
358	3
359	3
360	3
361	3
362	3
363	3
364	3
365	3
366	3
367	3
368	3
369	3
370	3
371	3
372	3
373	3
374	3
375	3
376	3
377	2
378	2
379	2
380	2
381	2
382	3
383	3
384	3
385	3
386	3
387	3
388	3
389	3
390	3
391	3
392	3
393	3
394	3
395	3
396	3
397	3
398	3
399	3
400	3
401	3
402	2
403	2
404	2
405	2
406	2
407	3
408	3
409	2
410	2
411	2
412	3
413	3
414	3
415	3
416	2
417	2
418	3
419	3
420	3
421	3
422	3
423	3
424	3
425	3
426	3
427	3
428	3
429	3
430	3
431	2
432	2
433	3
434	3
435	3
436	3
437	3
438	3
439	3
440	3
441	1
442	1
443	1
444	1
445	1
446	1
447	1
448	1
449	1
450	1
451	1
452	1
453	1
454	1
455	1
456	1
457	1
458	1
459	3
460	3
461	3
462	3
463	3
464	3
465	3
466	3
467	3
468	3
469	3
470	3
471	1
472	1
473	1
474	1
475	2
476	2
477	1
478	1
479	1
480	3
481	3
482	3
483	3
484	3
485	3
486	3
487	3
488	3
489	3
490	3
491	3
492	3
493	3
494	3
495	3
496	3
497	3
498	3
499	3
500	3
501	3
502	3
503	3
504	3
505	3
506	3
507	3
508	3
509	3
510	3
511	3
512	3
513	3
514	3
515	3
516	3
517	3
518	3
519	3
520	3
521	2
522	2
523	0
524	0
525	2
526	2
527	2
528	2
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	2
545	2
546	0
547	0
548	0
549	0
550	3
551	3
552	3
553	3
554	3
555	3
556	3
557	3
558	3
559	3
560	3
561	3
562	3
563	3
564	3
565	3
566	3
567	3
568	3
569	3
570	3
571	3
572	3
573	3
574	3
575	2
576	2
577	3
578	3
579	3
580	3
581	3
582	3
583	3
584	3
585	3
586	3
587	3
588	3
589	3
590	3
591	2
592	2
593	0
594	0
595	0
596	0
597	0
598	0
599	0
600	2
601	2
602	2
603	0
604	0
605	0
606	0
607	2
608	2
609	0
610	0
611	0
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	2
627	2
628	2
629	2
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	2
657	2
658	2
659	0
660	0
661	0
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	3
670	3
671	3
672	3
673	2
674	2
675	2
676	3
677	3
678	3
679	3
680	3
681	3
682	3
683	3
684	3
685	3
686	2
687	2
688	2
689	2
690	0
691	0
692	2
693	2
694	2
695	2
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	2
704	2
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	2
721	2
722	2
723	2
724	2
725	2
726	2
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	2
735	2
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	2
764	2
765	2
766	2
767	2
768	2
769	2
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	2
784	2
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	2
800	2
801	0
802	0
803	2
804	2
805	2
806	0
807	0
808	0
809	0
810	0
811	0
